Texte Origine,mot,phrase,ID phrase,PositionMot,Non-inclusif
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,Temps,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,16,-1
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,heureType,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,82,-1
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,emploi,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,94,-1
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,Temps,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,103,-1
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,Aide,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,209,-1
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,Transport,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,217,-1
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,EntrepriseNourriture,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,249,-1
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,GratuiteStationnement,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,287,-1
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,placeTenue,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,313,-1
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,Heures12,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,348,-1
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,Lundi,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,374,-1
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,VendrediHeures,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,383,-1
TRAVAIL GÉNÉRAL Possibilité de contrat temps plein pour les fêtes.txt,jourQuart,"Type d'emploi : Temps Plein, Temporaire, ContractuelSalaire : 15,50$ à 18,00$ par heureType d'emploi : Temps Plein, Temporaire, Contractuel, Navettage, OccasionnelSalaire : 15,50$ à 18,00$ par heureAvantages :Aide au Transport QuotidienÉvénements d'EntrepriseNourriture à Prix Réduit ou GratuiteStationnement sur placeTenue DécontractéeHoraire :10 Heures12 Heures8 HeuresDu Lundi au VendrediHeures SupplémentairesQuart de jourQuart de NuitTravail la Fin de SemaineRémunération supplémentaire :PrimesTâches du poste:Déplacer et empiler les matériauxTransfert de marchandisesUtilisation du logiciel de gestion d'entrepôtRecevoir / traiter les envoisPrécautions contre la COVID-19:Processus de recrutement à distanceÉquipement de protection individuel fourni ou requisProtection en plastique sur les postes de travailContrôles automatiques de la températureConsignes de distanciation socialeEntretiens virtuelsProcédures renforcées de désinfection et de nettoyage",3711,422,-1
